Speed,q
1149,72.68
1148,72.68
1149,72.65
1149,72.64
1147,72.69
1149,72.65
1151,72.60
1150,72.62
1150,72.60
1149,72.60
1150,72.60
1149,72.61
1149,72.64
1151,72.61
1152,72.55
1148,72.60
1149,72.64
1152,72.60
1151,72.60
1148,72.60
1148,72.63
1150,72.65
1152,72.58
1152,72.52
1151,72.54
1149,72.58
1151,72.54
1152,72.46
1149,72.54
1151,72.52
1153,72.45
1150,72.49
1149,72.54
1151,72.48
1152,72.48
1151,72.50
1151,72.52
1152,72.49
1151,72.50
1149,72.58
1151,72.57
1153,72.50
1149,72.54
1149,72.58
1153,72.54
1152,72.51
1149,72.49
1150,72.42
1152,72.37
1152,72.33
1150,72.36
1152,72.36
1151,72.36
1150,72.34
1150,72.38
1151,72.42
1151,72.47
1151,72.49
1153,72.47
1152,72.50
1151,72.52
1152,72.50
1152,72.54
1151,72.51
1150,72.51
1152,72.51
1151,72.46
1151,72.40
1152,72.28
1151,72.34
1150,72.38
1151,72.40
1150,72.38
1150,72.43
1151,72.36
1151,72.35
1150,72.38
1150,72.38
1152,72.34
1151,72.38
1151,72.35
1151,72.33
1152,72.30
1150,72.32
1149,72.37
1153,72.24
1151,72.16
1148,72.16
1152,72.02
1154,71.87
1149,71.93
1149,71.97
1154,71.84
1152,71.80
1150,71.86
1152,71.84
1153,71.78
1151,71.81
1149,71.90
1153,71.88
1154,71.96
1149,72.20
1152,72.30
1154,72.30
1150,72.40
1151,72.40
1152,72.46
1154,72.43
1152,72.46
1151,72.49
1152,72.48
1151,72.50
1154,72.48
1154,72.46
1152,72.54
1153,72.67
1154,72.75
1154,72.82
1152,72.90
1152,73.02
1157,72.96
1155,73.38
1151,74.02
1153,74.33
1155,74.57
1153,74.91
1152,75.24
1155,75.34
1155,75.60
1154,75.82
1155,76.13
1155,76.29
1154,76.42
1154,76.53
1155,76.64
1155,76.70
1153,76.78
1156,76.83
1156,76.94
1152,77.17
1156,77.23
1158,77.28
1155,77.44
1153,77.60
1156,77.70
1158,78.29
1153,78.91
1155,79.30
1159,79.54
1156,79.76
1154,79.92
1157,79.98
1156,80.09
1155,80.20
1158,80.17
1158,80.25
1156,80.38
1155,80.48
1157,80.50
1160,80.54
1156,80.64
1155,80.75
1159,80.70
1158,80.98
1157,81.46
1159,81.86
1157,82.31
1156,82.53
1156,82.67
1156,82.85
1160,82.86
1158,82.96
1158,82.94
1158,83.05
1156,83.19
1159,83.13
1160,83.08
1158,83.16
1159,83.16
1159,83.19
1160,83.13
1158,83.15
1160,83.09
1160,83.04
1159,83.12
1162,83.06
1162,83.05
1160,83.11
1160,83.15
1162,83.14
1162,83.10
1161,83.16
1162,83.19
1164,83.16
1162,83.11
1160,83.12
1165,83.04
1163,83.02
1159,83.08
1162,83.04
1166,82.94
1166,82.94
1162,82.98
1162,83.02
1166,82.93
1163,83.01
1162,83.05
1166,82.96
1166,82.96
1163,83.02
1163,83.05
1165,83.03
1166,82.96
1165,82.92
1164,82.92
1165,82.89
1166,82.84
1165,82.80
1164,82.58
1164,82.40
1164,82.22
1165,82.02
1166,81.83
1166,81.76
1165,81.66
1166,81.62
1164,81.68
1166,81.60
1165,81.62
1165,81.60
1165,81.60
1163,81.70
1166,81.61
1165,81.58
1162,81.68
1166,81.60
1166,81.52
1163,81.64
1165,81.57
1166,81.51
1166,81.49
1163,81.50
1163,81.54
1167,81.46
1167,81.49
1162,81.62
1165,81.60
1166,81.58
1164,81.64
1164,81.67
1165,81.65
1165,81.62
1162,81.68
1165,81.66
1166,81.66
1163,81.72
1163,81.88
1165,82.09
1165,82.26
1161,82.50
1165,82.50
1166,82.57
1162,82.73
1162,82.78
1164,82.74
1163,82.78
1164,82.78
1163,82.82
1164,82.87
1164,82.85
1163,82.86
1164,82.84
1163,82.88
1161,82.91
1163,82.88
1163,82.87
1161,82.84
1162,82.84
1163,82.83
1161,82.82
1161,82.78
1161,82.81
1162,82.84
1159,82.88
1160,82.88
1162,82.83
1161,82.82
1163,82.82
1165,82.80
1162,82.78
1157,82.94
1157,82.92
1162,82.79
1161,82.79
1157,82.92
1158,82.94
1160,82.96
1159,83.04
1159,83.17
1158,83.31
1158,83.41
1158,83.46
1157,83.54
1160,83.52
1158,83.60
1154,83.69
1155,83.75
1161,83.65
1158,83.62
1155,83.66
1155,83.74
1156,83.75
1158,83.71
1154,83.74
1153,83.81
1155,83.78
1155,83.88
1153,84.00
1154,84.10
1154,84.21
1156,84.23
1155,84.23
1150,84.40
1153,84.42
1155,84.38
1154,84.36
1151,84.42
1149,84.51
1154,84.44
1152,84.45
1151,84.49
1153,84.46
1150,84.52
1152,84.48
1152,84.46
1149,84.52
1149,84.54
1150,84.55
1150,84.51
1148,84.58
1148,84.60
1151,84.56
1150,84.50
1146,84.62
1148,84.62
1151,84.56
1148,84.61
1145,84.66
1148,84.64
1149,84.63
1148,84.62
1146,84.64
1147,84.66
1148,84.68
1147,84.64
1146,84.66
1145,84.71
1146,84.70
1145,84.73
1146,84.73
1147,84.70
1145,84.70
1143,84.72
1144,84.78
1144,84.76
1146,84.68
1144,84.75
1143,84.80
1145,84.77
1144,84.75
1140,84.87
1141,84.85
1144,84.82
1141,84.84
1141,84.88
1142,84.86
1141,84.88
1140,84.92
1141,84.88
1141,84.89
1140,84.90
1140,84.93
1139,84.97
1140,84.94
1139,84.95
1139,84.96
1140,84.95
1137,84.96
1137,85.00
1139,84.98
1137,85.00
1137,85.02
1139,84.98
1137,85.04
1136,85.04
1136,85.02
1137,85.05
1136,85.06
1136,85.08
1135,85.11
1136,85.10
1135,85.09
1135,85.11
1135,85.08
1133,85.17
1135,85.13
1136,85.11
1133,85.14
1134,85.16
1134,85.16
1134,85.14
1131,85.18
1133,85.20
1135,85.14
1131,85.24
1133,85.22
1135,85.18
1130,85.26
1130,85.26
1133,85.22
1130,85.26
1129,85.30
1131,85.30
1132,85.28
1130,85.30
1128,85.33
1131,85.31
1130,85.29
1127,85.35
1128,85.35
1128,85.35
1127,85.40
1128,85.41
1127,85.43
1127,85.44
1127,85.42
1128,85.40
1127,85.39
1125,85.47
1127,85.42
1126,85.43
1126,85.46
1126,85.45
1125,85.47
1124,85.50
1125,85.51
1125,85.48
1123,85.55
1125,85.55
1126,85.47
1121,85.57
1122,85.65
1125,85.54
1122,85.59
1120,86.04
1123,86.21
1123,86.29
1119,86.51
1121,86.65
1125,86.51
1120,86.65
1118,86.84
1123,86.70
1122,86.69
1119,86.80
1121,86.74
1120,86.80
1118,86.86
1120,86.78
1120,86.82
1118,86.92
1119,86.80
1120,86.82
1116,87.00
1119,86.90
1120,87.00
1117,87.20
1117,87.34
1121,87.28
1118,87.24
1116,87.48
1120,87.42
1119,87.28
1115,87.45
1117,87.43
1118,87.38
1115,87.47
1116,87.49
1119,87.35
1114,87.49
1116,87.51
1119,87.37
1114,87.53
1114,87.54
1119,87.31
1116,87.33
1111,87.56
1116,87.42
1117,87.46
1114,87.52
1117,87.46
1118,87.46
1113,87.60
1113,87.64
1114,87.56
1114,87.50
1114,87.58
1115,87.57
1113,87.64
1112,87.77
1116,87.60
1115,87.58
1113,87.77
1117,87.59
1113,87.64
1108,87.75
1113,87.28
1115,86.86
1110,86.42
1109,84.02
1113,81.50
1110,79.36
1111,77.28
1113,75.84
1109,74.82
1109,74.16
1112,73.43
1110,72.96
1113,72.50
1117,72.13
1112,71.91
1108,71.88
1112,71.75
1113,71.72
1108,71.74
1113,71.62
1115,71.68
1110,71.82
1111,71.86
1111,71.82
1109,71.80
1110,71.85
1111,71.86
1110,71.86
1109,71.87
1113,71.75
1109,71.75
1107,71.79
1112,71.70
1111,71.68
1106,71.84
1110,71.82
1113,71.76
1107,71.88
1110,71.84
1112,71.70
1108,71.71
1110,71.69
1110,71.65
1106,71.71
1109,71.75
1113,71.73
1108,72.24
1107,73.02
1113,73.70
1109,74.46
1109,75.00
1114,75.38
1111,75.82
1109,76.16
1111,76.34
1113,76.38
1109,76.58
1111,76.61
1113,76.53
1110,76.63
1111,76.75
1115,76.75
1112,77.87
1112,79.42
1117,80.18
1112,81.08
1112,81.66
1117,81.96
1114,82.40
1113,82.64
1116,82.70
1117,82.82
1113,82.98
1115,83.06
1119,82.94
1115,83.03
1116,83.09
1121,82.93
1116,83.05
1115,83.14
1121,82.93
1118,82.99
1116,83.10
1121,82.97
1120,82.95
1118,83.00
1121,82.96
1121,82.87
1119,82.98
1122,82.87
1122,82.83
1118,82.98
1123,82.86
1125,82.78
1126,82.73
1123,82.77
1123,82.79
1125,82.72
1126,82.70
1126,82.70
1128,82.61
1125,82.68
1127,82.67
1131,82.54
1126,82.63
1128,82.63
1131,82.50
1126,82.59
1129,82.59
1134,82.47
1131,82.46
1129,83.87
1131,85.52
1135,86.76
1132,87.90
1133,88.74
1136,89.26
1134,89.75
1136,90.04
1139,90.24
1136,90.38
1136,90.50
1140,90.52
1140,90.54
1139,90.60
1139,90.64
1141,90.60
1142,90.61
1140,90.67
1144,90.59
1144,90.57
1141,90.59
1143,90.55
1145,90.50
1144,90.50
1144,90.52
1148,90.42
1149,90.40
1146,90.44
1149,90.37
1152,90.27
1147,90.36
1149,90.31
1151,90.28
1149,90.28
1153,90.24
1155,90.12
1153,90.15
1153,90.15
1155,90.13
1158,90.02
1157,90.00
1155,90.04
1160,89.98
1161,89.94
1156,89.95
1158,89.95
1162,89.85
1161,89.82
1159,89.86
1163,89.80
1167,89.71
1165,89.80
1161,89.81
1162,89.44
1164,89.22
1165,88.98
1169,88.58
1169,87.96
1164,86.40
1166,83.70
1170,80.76
1167,68.03
1163,47.93
1167,33.99
1168,23.54
1165,17.50
1159,11.62
1147,3.59
1153,0.19
1170,0.00
1157,0.00
1167,0.00
1157,0.00
1165,0.00
1157,0.00
1162,0.00
1156,0.00
1159,0.00
1160,0.00
1153,0.00
1153,0.00
1156,0.00
1155,0.00
1151,0.00
1153,0.00
1154,0.00
1148,0.00
1147,0.00
1149,0.00
1150,0.00
1145,0.00
1147,0.00
1149,0.00
1145,0.00
1144,0.00
1143,0.00
1143,0.00
1140,0.00
1140,0.00
1142,0.00
1139,0.00
1136,0.00
1138,0.00
1139,0.00
1137,0.00
1136,0.00
1134,0.00
1134,0.00
1134,0.00
1132,0.00
1129,0.00
1131,0.00
1129,0.00
1128,0.00
1129,0.00
1131,0.00
1126,0.00
1123,0.00
1128,0.40
1127,4.28
1125,12.88
1138,21.54
1139,30.28
1121,39.84
1127,49.30
1122,55.98
1135,61.82
1117,66.60
1131,69.68
1130,72.52
1122,74.96
1131,76.38
1129,77.74
1126,78.80
1130,79.40
1131,79.98
1130,80.42
1130,80.82
1131,81.16
1134,81.30
1133,81.58
1133,81.94
1134,82.17
1130,82.46
1135,82.62
1140,82.69
1135,82.91
1134,83.09
1139,83.11
1139,83.17
1137,83.27
1137,83.34
1140,83.38
1140,83.30
1141,83.30
1142,83.34
1141,83.38
1143,83.26
1146,83.07
1142,82.80
1141,82.50
1147,82.13
1147,81.83
1143,81.75
1144,81.66
1149,81.50
1148,81.40
1146,81.42
1150,81.30
1152,81.17
1146,81.25
1148,81.23
1153,81.18
1153,81.42
1148,81.72
1153,81.78
1156,81.88
1153,82.01
1153,81.95
1156,81.22
1156,80.65
1153,80.28
1157,79.98
1158,79.74
1155,79.64
1159,79.42
1161,79.27
1157,79.27
1157,79.24
1161,79.12
1162,79.06
1158,79.09
1160,79.09
1163,79.09
1161,79.22
1159,79.36
1162,79.36
1165,79.49
1161,79.67
1162,79.84
1167,79.86
1165,79.94
1162,80.04
1166,80.11
1168,80.17
1165,80.26
1163,80.40
1168,80.36
1169,80.38
1165,80.43
1168,80.36
1169,80.16
1166,80.18
1168,80.06
1168,80.00
1169,79.94
1169,79.93
1169,79.94
1172,79.84
1171,79.87
1168,79.97
1170,80.02
1172,80.04
1172,80.04
1171,80.08
1172,80.07
1173,80.02
1172,80.06
1171,80.04
1173,80.08
1172,80.09
1173,79.84
1172,79.54
1172,78.74
1174,77.98
1175,77.46
1176,76.80
1171,75.36
1169,71.95
1176,69.36
1178,67.30
1172,66.20
1169,65.12
1175,63.76
1175,62.97
1170,62.28
1171,61.88
1175,61.37
1175,61.00
1171,60.30
1171,59.26
1174,58.68
1174,57.91
1170,57.50
1171,57.37
1174,57.40
1172,57.64
1170,58.01
1171,58.37
1172,58.92
1171,59.54
1170,60.36
1171,61.21
1170,62.12
1170,63.56
1172,64.48
1171,65.46
1169,66.99
1169,68.02
1171,68.94
1171,69.64
1170,70.34
1170,71.24
1170,72.30
1170,73.60
1171,74.34
1169,75.10
1169,75.74
1169,76.04
1170,76.30
1171,76.34
1168,76.20
1169,74.78
1172,73.24
1169,71.22
1167,69.74
1169,67.32
1170,64.90
1167,63.64
1166,62.69
1169,62.04
1167,61.76
1166,61.85
1166,62.12
1168,62.48
1165,63.12
1164,63.46
1166,63.76
1166,64.98
1164,66.76
1164,68.14
1165,69.20
1166,69.78
1163,70.49
1164,70.85
1165,71.12
1164,71.34
1162,71.48
1163,71.58
1163,71.73
1162,71.98
1163,72.08
1162,72.28
1160,72.92
1161,73.58
1162,74.22
1162,74.53
1158,74.87
1161,75.06
1162,75.18
1158,75.44
1157,75.62
1161,75.72
1161,75.82
1159,75.94
1159,76.00
1160,75.96
1160,76.04
1158,76.05
1159,76.08
1158,76.10
1156,76.20
1159,76.22
1159,76.16
1152,76.42
1157,76.45
1160,77.39
1158,78.28
1153,78.94
1153,79.44
1161,79.48
1156,79.78
1154,80.04
1158,80.02
1153,80.20
1153,80.27
1157,80.26
1156,80.26
1152,80.34
1152,80.42
1157,80.40
1157,80.42
1149,80.62
1150,80.60
1154,80.56
1155,80.60
1153,80.68
1153,80.76
1152,80.89
1152,80.93
1153,80.92
1153,80.95
1152,80.98
1155,80.94
1156,80.88
1149,81.04
1149,81.10
1154,81.01
1154,80.95
1147,81.04
1151,80.96
1156,80.82
1150,80.96
1149,81.00
1152,81.02
1153,80.99
1148,81.06
1148,81.14
1155,80.98
1150,81.00
1147,81.16
1156,81.02
1154,81.06
1148,81.03
1148,80.54
1151,79.85
1150,79.28
1148,78.84
1150,78.34
1149,77.96
1148,77.32
1149,76.74
1151,76.02
1149,75.50
1147,74.97
1149,73.09
1149,71.54
1147,70.26
1149,69.38
1150,68.80
1146,68.32
1147,67.82
1148,67.11
1147,66.65
1144,66.29
1146,65.61
1147,65.04
1145,64.54
1148,64.14
1147,63.90
1144,63.84
1147,63.84
1149,64.02
1141,64.33
1140,64.58
1149,64.90
1149,66.16
1141,67.46
1142,68.46
1143,69.20
1148,69.46
1141,69.94
1142,70.10
1147,70.32
1142,70.60
1145,70.63
1145,70.63
1140,70.87
1144,70.84
1144,70.84
1142,70.92
1140,70.98
1143,70.96
1145,70.88
1140,70.98
1140,70.96
1144,70.96
1142,71.11
1138,71.25
1142,71.28
1146,71.16
1141,72.90
1139,73.63
1147,73.90
1140,74.36
1142,74.62
1142,74.74
1140,74.98
1142,75.10
1143,75.22
1142,75.57
1139,75.82
1139,76.05
1146,76.00
1140,76.24
1138,76.50
1145,76.51
1142,76.58
1140,76.74
1144,76.70
1143,76.82
1141,76.90
1143,76.90
1146,76.92
1144,77.29
1140,77.89
1146,77.99
1143,78.18
1143,78.40
1148,78.50
1146,78.62
1142,78.74
1141,78.84
1145,78.80
1147,78.80
1141,78.98
1145,78.98
1149,78.88
1142,79.00
1144,79.02
1148,78.92
1144,78.98
1145,79.02
1148,78.96
1148,78.94
1144,79.04
1145,79.02
1151,78.89
1146,78.92
1144,79.02
1149,78.92
1149,78.90
1147,78.92
1148,78.90
1150,78.88
1148,78.92
1147,78.93
1151,78.84
1150,78.83
1146,78.89
1149,78.88
1153,78.80
1150,78.84
1149,78.84
1154,78.76
1152,78.74
1148,78.83
1152,78.78
1154,78.74
1152,78.68
1148,78.84
1154,78.76
1156,78.76
1154,78.98
1154,79.18
1153,79.36
1152,79.56
1155,79.60
1156,79.58
1152,79.70
1154,79.70
1158,79.65
1155,79.71
1153,79.78
1157,79.70
1158,79.66
1154,79.74
1156,79.74
1160,79.66
1159,79.63
1154,79.72
1158,79.69
1162,79.58
1157,79.66
1157,79.68
1162,79.57
1160,79.58
1158,79.63
1160,79.62
1162,79.50
1159,79.60
1159,79.59
1162,79.53
1163,79.51
1161,79.50
1161,79.58
1165,79.46
1163,79.48
1162,79.50
1166,79.43
1165,79.40
1162,79.48
1163,79.40
1166,79.39
1166,79.38
1163,79.42
1164,79.22
1168,78.24
1165,73.80
1165,67.80
1170,63.67
1165,60.17
1164,57.26
1167,55.66
1167,53.70
1164,52.91
1165,52.63
1170,53.30
1164,53.80
1161,54.36
1166,56.49
1170,59.10
1165,61.26
1162,63.14
1168,64.10
1169,65.38
1164,66.41
1165,67.24
1170,67.92
1167,68.52
1164,69.54
1165,71.24
1169,72.11
1166,72.92
1166,73.66
1171,73.90
1168,74.36
1165,74.70
1168,74.83
1171,75.02
1167,75.24
1165,75.48
1171,75.53
1172,75.56
1168,75.64
1169,75.78
1171,75.96
1171,76.04
1170,76.11
1171,76.16
1171,76.20
1170,76.24
1172,76.24
1174,76.19
1171,76.24
1169,76.38
1174,76.39
1175,76.42
1170,76.65
1172,76.68
1176,76.60
1174,76.63
1171,76.74
1174,76.74
1176,76.68
1174,76.73
1173,76.76
1177,76.66
1176,76.66
1171,76.78
1174,76.74
1178,76.64
1175,76.68
1173,76.74
1176,76.79
1179,77.37
1174,77.85
1172,78.26
1177,78.36
1175,77.75
1177,77.48
1181,77.38
1178,77.48
1177,77.52
1170,77.76
1178,77.72
1184,77.78
1176,78.16
1174,78.46
1180,78.50
1182,78.50
1175,78.68
1176,78.63
1181,77.76
1180,73.26
1174,67.84
1174,45.78
1178,32.56
1175,22.48
1171,16.70
1163,11.06
1156,3.69
1166,0.21
1172,0.00
1162,0.00
1172,0.00
1162,0.00
1171,0.00
1163,0.00
1161,0.00
1162,0.00
1164,0.00
1161,0.00
1157,0.00
1158,0.00
1158,0.00
1154,0.00
1154,0.00
1156,0.00
1151,0.00
1148,0.00
1151,0.00
1152,0.00
1147,0.00
1145,0.00
1147,0.00
1146,0.50
1142,2.44
1142,6.52
1151,13.20
1161,22.47
1154,27.27
1133,32.21
1147,36.63
1133,40.66
1147,44.34
1135,47.56
1140,50.68
1140,52.82
1139,54.90
1138,56.54
1136,57.74
1141,58.72
1139,59.91
1135,60.94
1136,61.72
1133,62.40
1134,62.82
1137,63.12
1133,63.42
1131,63.63
1136,63.67
1142,64.16
1137,64.95
1131,65.68
1136,66.12
1138,66.42
1135,66.68
1135,66.80
1135,67.00
1132,67.22
1134,67.30
1138,67.26
1132,67.44
1131,67.50
1138,67.66
1137,67.94
1131,68.26
1132,68.49
1138,68.51
1134,68.60
1131,68.82
1136,68.95
1133,69.14
1131,69.32
1135,69.29
1135,69.35
1130,69.47
1135,69.48
1136,69.44
1131,69.52
1132,69.54
1134,69.50
1132,69.60
1133,69.56
1134,69.50
1133,69.52
1128,69.68
1133,69.56
1136,69.50
1129,69.66
1131,69.62
1136,69.52
1130,69.64
1132,69.64
1135,69.55
1131,69.63
1131,69.67
1134,69.60
1134,69.57
1129,69.68
1132,69.68
1136,69.53
1127,69.70
1125,69.72
1138,69.43
1134,69.54
1129,69.58
1132,69.58
1133,69.60
1130,69.62
1130,69.70
1134,69.64
1131,69.62
1128,69.76
1134,69.62
1131,69.70
1128,69.78
1134,69.66
1132,69.68
1127,69.76
1132,69.72
1136,69.68
1132,69.66
1127,69.70
1133,69.68
1134,69.64
1130,69.30
1133,67.65
1129,64.35
1127,60.76
1130,57.45
1132,54.54
1127,52.03
1128,50.02
1131,48.56
1124,47.63
1127,46.95
1130,46.90
1129,48.63
1124,52.48
1126,55.45
1128,57.64
1128,59.35
1125,60.67
1129,61.54
1125,62.36
1125,63.10
1131,63.62
1125,64.23
1123,64.79
1130,65.04
1125,65.40
1122,65.72
1126,65.83
1127,65.90
1124,66.06
1126,66.07
1128,66.04
1122,66.19
1121,66.32
1129,66.18
1126,66.19
1120,66.34
1127,66.26
1128,66.16
1118,66.36
1123,66.35
1128,66.28
1122,66.40
1121,66.55
1126,66.62
1124,66.75
1123,66.97
1126,67.13
1124,67.36
1122,67.66
1125,67.75
1125,67.86
1121,68.06
1125,68.05
1127,68.03
1121,68.18
1123,68.22
1129,68.06
1122,68.16
1119,68.30
1127,68.18
1126,68.16
1120,68.30
1124,68.26
1126,68.30
1123,68.34
1123,68.32
1126,68.32
1123,68.39
1121,68.44
1126,68.36
1124,68.35
1121,68.47
1127,68.32
1126,68.38
1120,68.46
1125,68.37
1127,68.29
1121,68.43
1123,68.44
1127,68.32
1121,68.41
1120,68.49
1126,68.39
1125,68.38
1122,68.48
1125,68.42
1125,68.39
1122,68.45
1124,68.42
1127,68.32
1122,68.36
1123,68.38
1128,68.27
1123,68.30
1120,68.38
1128,68.24
1126,68.21
1120,68.38
1126,68.30
1128,68.26
1121,68.34
1124,68.32
1129,68.22
1123,68.30
1121,68.28
1127,68.22
1125,68.26
1122,68.28
1126,68.18
1126,68.28
1123,68.32
1125,68.20
1126,68.20
1122,68.38
1125,68.28
1129,68.16
1124,68.34
1121,68.38
1128,68.20
1127,68.28
1122,68.50
1128,68.38
1127,68.52
1122,68.70
1128,68.56
1130,68.52
1123,68.64
1124,68.66
1131,68.58
1126,68.64
1123,68.73
1129,68.66
1128,68.65
1124,68.74
1128,68.66
1130,68.59
1125,68.70
1127,68.68
1131,68.57
1126,68.66
1126,68.68
1131,68.58
1128,68.59
1125,68.69
1131,68.57
1131,68.54
1125,68.66
1131,68.53
1131,68.50
1126,68.62
1129,68.40
1132,67.89
1128,67.41
1126,66.82
1131,66.16
1132,65.74
1127,65.52
1129,65.21
1133,65.02
1127,65.26
1129,65.43
1133,65.54
1127,65.82
1128,66.26
1135,66.58
1130,66.92
1127,67.30
1133,67.40
1134,67.42
1127,67.64
1130,67.70
1135,67.66
1129,67.80
1128,67.84
1136,67.78
1133,67.92
1127,67.96
1132,67.88
1135,67.98
1129,68.00
1132,67.86
1136,67.79
1130,67.83
1131,67.88
1136,67.76
1132,67.92
1130,68.07
1136,68.06
1135,68.08
1130,68.19
1134,68.15
1138,68.29
1133,68.67
1132,68.90
1137,69.06
1137,69.34
1133,69.90
1138,70.12
1138,70.48
1133,70.82
1138,70.98
1140,71.20
1136,71.48
1137,71.56
1140,71.60
1138,71.71
1136,71.78
1142,71.70
1141,71.70
1136,71.88
1140,71.79
1144,71.69
1137,71.78
1138,71.86
1145,71.70
1141,71.74
1137,71.82
1143,71.70
1146,71.61
1139,71.74
1141,71.76
1147,71.60
1142,71.63
1138,71.75
1145,71.63
1146,71.66
1140,71.82
1143,71.82
1147,71.80
1143,71.92
1140,71.94
1146,71.90
1146,71.86
1141,72.05
1145,72.05
1147,72.07
1143,72.23
1143,72.44
1147,72.50
1145,72.62
1143,72.70
1146,72.64
1147,72.76
1144,72.83
1147,72.77
1148,72.72
1144,72.83
1146,72.81
1150,72.74
1147,72.70
1144,72.84
1149,72.66
1152,72.66
1146,72.77
1148,72.86
1153,72.81
1149,72.96
1147,73.08
1152,73.10
1151,73.10
1147,73.24
1151,73.16
1154,73.09
1149,73.19
1149,73.25
1155,73.06
1151,73.22
1147,73.30
1152,73.42
1159,73.38
1152,73.58
1148,73.88
1159,73.83
1157,73.96
1151,74.16
1154,74.26
1158,74.22
1155,74.30
1153,74.38
1158,74.29
1158,74.27
1153,74.39
1156,74.38
1161,74.28
1157,74.34
1154,74.37
1160,74.27
1160,74.11
1155,72.77
1157,67.92
1160,61.86
1156,50.14
1155,32.59
1157,22.96
1153,15.67
1146,10.24
1138,6.30
1146,1.14
1155,0.00
1148,0.00
1151,0.00
1150,0.00
1147,0.00
1149,0.00
1145,0.00
1146,0.00
1144,0.00
1145,0.00
1142,0.10
1140,1.78
1145,8.20
1151,18.20
1156,28.91
1141,36.25
1138,43.58
1135,49.12
1145,54.21
1136,59.04
1147,63.00
1134,65.90
1140,68.30
1147,70.40
1132,73.52
1138,75.40
1144,76.86
1137,78.39
1138,79.21
1143,79.71
1142,80.16
1138,80.56
1139,80.84
1144,80.93
1140,81.12
1139,81.28
1145,81.24
1141,81.32
1138,81.42
1143,81.32
1145,81.38
1140,81.42
1141,81.44
1145,81.36
1142,81.42
1141,81.50
1144,81.44
1145,81.47
1142,81.52
1145,81.64
1145,81.66
1141,81.82
1144,81.78
1147,81.77
1143,81.87
1143,81.94
1148,81.82
1146,81.85
1142,81.98
1145,83.10
1151,85.32
1143,86.90
1140,88.74
1149,89.78
1147,90.68
1142,91.58
1147,91.96
1148,92.27
1144,92.60
1144,92.64
1149,92.74
1146,92.78
1144,92.86
1149,92.82
1149,92.88
1144,92.88
1146,93.01
1150,92.95
1146,92.98
1145,93.08
1148,93.10
1148,93.18
1146,93.28
1147,93.24
1149,93.26
1147,93.33
1146,93.35
1150,93.31
1149,93.28
1145,93.35
1148,93.32
1152,93.24
1147,93.30
1147,93.28
1150,93.26
1149,93.28
1147,93.33
1151,93.29
1150,93.28
1147,93.37
1150,93.34
1152,93.26
1148,93.32
1148,93.34
1152,93.26
1150,93.25
1146,93.35
1149,93.31
1152,93.24
1148,93.26
1146,93.36
1152,93.26
1150,93.30
1147,93.36
1151,93.29
1151,93.26
1147,93.34
1149,93.32
1152,93.28
1149,93.26
1146,93.38
1151,93.28
1152,93.24
1145,93.35
1148,93.36
1153,93.24
1149,93.30
1146,93.36
1150,93.34
1151,93.28
1146,93.36
1147,93.32
1151,93.27
1148,93.32
1147,93.36
1151,93.28
1150,93.29
1147,93.30
1149,93.34
1152,93.24
1148,93.32
1147,93.32
1151,93.27
1149,93.24
1146,93.32
1150,93.24
1149,93.27
1146,93.34
1147,93.38
1155,93.26
1153,93.40
1143,93.76
1148,93.87
1152,93.86
1148,93.96
1146,94.03
1149,94.10
1150,94.06
1148,94.12
1150,94.02
1149,94.10
1146,94.19
1151,94.12
1153,94.04
1148,94.12
1146,94.14
1153,94.06
1150,94.04
1144,94.16
1149,94.10
1153,94.05
1147,94.13
1145,94.19
1151,94.10
1151,94.09
1146,94.16
1149,94.08
1152,94.08
1149,94.12
1146,94.17
1151,94.10
1150,94.10
1146,94.16
1149,94.11
1152,94.08
1148,94.12
1147,94.14
1151,94.10
1150,94.16
1147,94.16
1150,94.12
1150,94.10
1148,94.17
1149,94.16
1152,94.04
1147,94.12
1147,94.16
1153,94.04
1150,94.06
1145,94.18
1150,94.11
1152,94.03
1148,94.09
1146,94.16
1150,94.12
1151,94.10
1147,94.16
1148,94.16
1151,94.11
1147,94.15
1148,94.15
1151,94.08
1148,94.12
1146,94.20
1151,94.10
1151,94.10
1148,94.20
1148,94.16
1151,94.09
1147,94.16
1146,94.21
1151,94.11
1148,94.12
1145,94.20
1150,94.14
1151,94.10
1146,94.17
1146,94.22
1152,94.11
1148,94.13
1144,94.25
1148,94.19
1152,94.10
1145,94.20
1145,94.20
1151,94.12
1148,94.13
1144,94.23
1148,94.18
1149,94.16
1146,94.16
1146,94.20
1150,94.14
1146,94.18
1143,94.24
1150,94.12
1150,94.11
1142,94.24
1144,94.23
1149,94.11
1146,94.06
1142,93.99
1145,93.86
1147,93.70
1147,93.68
1151,93.48
1147,93.44
1142,93.55
1145,93.52
1151,93.37
1145,93.42
1142,93.53
1148,93.44
1150,93.32
1143,93.42
1145,93.42
1151,93.34
1147,93.38
1142,92.30
1149,91.17
1148,90.36
1143,89.89
1148,89.11
1148,88.56
1144,88.18
1147,87.76
1150,87.30
1146,87.08
1143,86.72
1148,86.47
1149,86.26
1142,86.24
1144,86.13
1151,85.93
1145,85.94
1144,86.00
1150,85.86
1149,85.82
1143,85.92
1146,85.89
1150,85.97
1142,86.29
1145,86.36
1152,86.28
1152,86.36
1143,86.56
