,Epm_nEng,InjCtl_qSetUnBal,Rail_pSetPoint
2017-12-01 10:24:37.022091,1358.7491559916932,18.799986495867092,728200.4051239872
2017-12-01 10:24:37.122091,1355.7535240048032,18.879950249343956,729898.0928915183
2017-12-01 10:24:37.222091,1355.7468860851989,19.099882770266312,735197.8019424933
2017-12-01 10:24:37.322091,1356.7512887629716,19.639849313867927,743098.0569419812
2017-12-01 10:24:37.422091,1355.7491451978733,20.57978724924844,755397.1886507829
2017-12-01 10:24:37.522091,1353.5010972805621,22.4196878846401,785394.4892131768
2017-12-01 10:24:37.622091,1354.5002343065203,25.630082220288052,820400.5282547005
2017-12-01 10:24:37.722091,1354.500445812445,29.669828970134727,834399.8703091069
2017-12-01 10:24:37.822091,1353.2502349556587,33.33008568971084,838900.1603226848
2017-12-01 10:24:37.922091,1352.497941338246,36.36060936387923,842700.3705591158
2017-12-01 10:24:38.022091,1353.001637970735,38.830294834732264,847101.042345013
2017-12-01 10:24:38.122091,1353.7481262447416,40.770374751051705,850299.8816575626
2017-12-01 10:24:38.222091,1353.2525091977066,42.49045460758449,852801.6531184891
2017-12-01 10:24:38.322091,1351.4979782709554,43.97023923793695,854299.5619587069
2017-12-01 10:24:38.422091,1352.003401524405,45.160251189494524,855101.0989540386
2017-12-01 10:24:38.522091,1353.2507365209744,45.999949495704605,856500.0982027967
2017-12-01 10:24:38.622091,1351.7485214852431,46.66987777611344,856399.7634376389
2017-12-01 10:24:38.722091,1352.0009017554012,47.109966506227956,856000.2576444003
2017-12-01 10:24:38.822091,1352.750419224528,47.44001972821308,857200.2170103439
2017-12-01 10:24:38.922091,1354.250068980709,47.68999874580529,857500.047659399
2017-12-01 10:24:39.022091,1352.5000913016297,47.84000913016297,856400.0730413038
2017-12-01 10:24:39.122091,1352.9998563502372,47.980011491981024,857600.1149198102
2017-12-01 10:24:39.222091,1353.2500554205744,48.10000591152793,857699.9778317703
2017-12-01 10:24:39.322091,1353.2496924539382,48.19000410061416,856699.7129570091
2017-12-01 10:24:39.422091,1351.7494173011705,48.240031077270906,856300.2330795318
2017-12-01 10:24:39.522091,1353.5012308790065,48.25999015296795,857000.196940641
2017-12-01 10:24:39.622091,1354.2489680612875,48.19997641282943,856799.6461924415
2017-12-01 10:24:39.722091,1354.251320884022,48.160000000000004,854798.9432927823
2017-12-01 10:24:39.822091,1352.7482057892155,47.92987302508295,849998.122979487
2017-12-01 10:24:39.922091,1352.7526351799702,47.399756752618146,847400.6486596849
2017-12-01 10:24:40.022091,1353.497180881334,46.759616599861445,846097.6319403207
2017-12-01 10:24:40.122091,1352.7517416302517,46.23982086088839,844700.6966521007
2017-12-01 10:24:40.222091,1354.5,45.749638461014065,842796.9677375373
2017-12-01 10:24:40.322091,1355.251052405459,45.20967726232594,840800.8419243671
2017-12-01 10:24:40.422091,1355.249036896541,44.70965328275472,839597.6885516981
2017-12-01 10:24:40.522091,1353.4983980037543,44.24969562071334,837399.3592015018
2017-12-01 10:24:40.622091,1354.2530841423747,43.80955940823219,836298.7663430502
2017-12-01 10:24:40.722091,1353.9959994705837,43.42973996558794,836000.8001058833
2017-12-01 10:24:40.822091,1353.7537810477588,43.14967591019211,835898.9197006404
2017-12-01 10:24:40.922091,1352.2406729280087,42.92979910921865,835400.0
2017-12-01 10:24:41.022091,1354.7668890098107,42.789794394663176,836102.0560533683
2017-12-01 10:24:41.122091,1354.733222274195,42.65982492807856,835696.7903481069
2017-12-01 10:24:41.222091,1353.01162201844,42.5799418899078,835502.614954149
2017-12-01 10:24:41.322091,1353.7405876465173,42.529913116737085,835597.683112989
2017-12-01 10:24:41.422091,1355.2659371808131,42.47993289608079,835903.6907155567
2017-12-01 10:24:41.522091,1355.2331205255778,42.4198578570575,835394.3142823
2017-12-01 10:24:41.622091,1352.0048024914222,42.40006403321897,834903.5218270429
2017-12-01 10:24:41.722091,1354.252560309216,42.409965862543785,836602.0482473727
2017-12-01 10:24:41.822091,1355.501900186117,42.41003800372234,836698.099813883
2017-12-01 10:24:41.922091,1354.9964301320067,42.39992860264014,835597.8580792041
2017-12-01 10:24:42.022091,1352.7454126664968,42.38,835401.467946721
2017-12-01 10:24:42.122091,1354.2608315783473,42.38,835800.0
2017-12-01 10:24:42.222091,1354.4904834448644,42.36996193377946,835398.4773511783
2017-12-01 10:24:42.322091,1353.255098321366,42.370040786570925,835401.6314628371
2017-12-01 10:24:42.422091,1352.4913908435253,42.38,835297.8477108814
2017-12-01 10:24:42.522091,1353.7628197299293,42.40007889064572,835603.1556258288
2017-12-01 10:24:42.622091,1353.2352462417214,42.399921313289184,835195.2787973508
2017-12-01 10:24:42.722091,1351.759323290971,42.42016574739504,835305.3867903388
2017-12-01 10:24:42.822091,1353.247548215071,42.44996730953428,835897.7116673996
2017-12-01 10:24:42.922091,1354.005182482575,42.460069099767665,836805.5279814133
2017-12-01 10:24:43.022091,1352.7400869969192,42.49003604728393,836392.790543214
2017-12-01 10:24:43.122091,1352.2576005304488,42.590304021217946,836306.4182257123
2017-12-01 10:24:43.222091,1353.747397591506,42.700069397559844,837397.2240976064
2017-12-01 10:24:43.322091,1353.0,42.780238434740006,837202.3843474
2017-12-01 10:24:43.422091,1353.5019355820477,42.860077423281915,837498.8386507713
2017-12-01 10:24:43.522091,1351.9918016181728,42.91012297572741,837200.0
2017-12-01 10:24:43.622091,1353.7666307288928,42.95004434861038,837903.1044027266
2017-12-01 10:24:43.722091,1352.4791471269791,43.06041705746042,839403.3364596834
2017-12-01 10:24:43.822091,1351.7679792366332,43.310634561292936,841505.4995312054
2017-12-01 10:24:43.922091,1352.4844414697138,43.570488982380425,841695.1101761957
2017-12-01 10:24:44.022091,1352.7666243975953,43.78044331726921,842307.5363935765
